file_name,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161
DF_E_2000147,0,-227.55309,89.391266,5.7629304,20.186338,-14.947085,-5.4300265,-24.609474,-21.66164,-10.683595,-19.85339,-23.668144,-13.742961,-14.568327,-47.169033,-45.44376,-16.312016,-10.103065,-8.274645,-5.023664,0.18696384,3.305431,2.7253687,0.79004586,-0.61982995,-1.1373764,-0.76688766,0.3222116,1.5694969,1.5699079,0.23261216,-1.7781402,-4.536139,-5.977427,-6.798419,-6.615142,-7.287154,-8.765562,-10.092553,-10.900645,-12.404493,-13.531247,-13.003506,-12.207645,-12.034277,-13.099452,-14.207814,-15.012431,-15.8156595,-16.504154,-16.268007,-16.233898,-17.023436,-17.072283,-17.417599,-18.096375,-18.503286,-18.372038,-18.548986,-19.31649,-20.499035,-21.228138,-21.163286,-20.416965,-19.634068,-20.053572,-21.27049,-22.164001,-21.615368,-20.74026,-19.820496,-19.830423,-20.34983,-19.173267,-18.177637,-17.722776,-18.283894,-18.962416,-18.802713,-19.084343,-19.627844,-20.66751,-20.993025,-21.552702,-22.68855,-23.551489,-22.991869,-23.029161,-23.97143,-23.96176,-24.706608,-25.649984,-25.631706,-25.052717,-25.783947,-26.27682,-25.27605,-25.452522,-25.153835,-24.757227,-24.9424,-23.957378,-22.685251,-21.456001,-21.271667,-21.344734,-21.83833,-23.017126,-23.406536,-23.116903,-22.921469,-24.209513,-26.38791,-25.94775,-24.06361,-22.846409,-23.525557,-25.360989,-26.940441,-28.521406,-30.479895,-30.671448,-29.278196,-28.592886,-29.030912,-31.024342,-33.027573,-33.66655,-32.839226,-32.389282,-32.696053,-32.48511,-31.849487,-32.38018,-32.764103,-32.308464,-32.619663,-33.553688,-34.22395,-35.056217,-37.4351,-40.993366,-351.4534,139.40611,5.1907215,37.385433,16.545145,29.1196,-16.697329,13.589937,-7.522156,11.755033,-4.667516,-1.0762061,-19.11423,-13.199923,-22.846325,-7.129476,-16.147099,-17.218039,-14.369952,-3.5810394
DF_E_2000151,0,-230.91605,101.85105,2.5112658,53.01552,-1.1694936,-1.2665317,-10.734554,-8.564132,-20.908052,-2.2067082,-12.792555,0.7046091,-3.4407065,-28.84707,-25.429039,-0.72532797,10.969347,8.878864,-0.5468933,-3.226955,-0.8378012,1.7723956,-0.4357084,-3.456838,-4.249218,-2.4962401,0.114970095,0.37395844,-0.38057768,-1.2345667,-1.8420407,-2.055645,-2.574769,-4.1273537,-7.2872696,-8.178467,-8.465224,-9.069927,-11.0896225,-14.375889,-16.412392,-16.385246,-17.43358,-19.480463,-21.748125,-21.25736,-20.464102,-19.264519,-19.208702,-19.91222,-20.006136,-19.718063,-19.489323,-19.174776,-20.08413,-20.522232,-21.131588,-20.91041,-21.330269,-21.743353,-22.441544,-21.959929,-21.38868,-21.360912,-22.121836,-20.51948,-19.32337,-19.310848,-20.337341,-20.067316,-20.51639,-21.839602,-21.647614,-22.31083,-22.760303,-22.61164,-21.324106,-21.084932,-19.760466,-19.093626,-19.467035,-20.080254,-21.240948,-22.014875,-20.83632,-21.350065,-19.971846,-18.71923,-17.794151,-17.315237,-17.467142,-17.828394,-18.329628,-19.68972,-21.293287,-21.848171,-22.217148,-21.794226,-22.626581,-21.994316,-19.27729,-18.173698,-17.244978,-17.034512,-18.1177,-20.507576,-23.340673,-25.909985,-28.308056,-29.954351,-31.77106,-31.16884,-29.23114,-28.449947,-28.116055,-27.941393,-28.72918,-29.711716,-30.102266,-30.650635,-31.708832,-31.328138,-30.56508,-30.443691,-30.444433,-30.565996,-31.666126,-32.807255,-34.403652,-35.886173,-36.339134,-36.26685,-36.606976,-36.449924,-37.149406,-38.206146,-39.588825,-41.962723,-45.39983,-45.409363,-45.417747,-435.01602,243.73833,-52.144733,73.55191,-31.024092,56.839504,14.222848,31.522911,-7.7150855,14.728851,7.2787876,2.1967077,3.163758,-26.197262,11.134017,2.9524763,-7.044504,-25.804525,-10.221577,-4.8582306
DF_E_2000154,0,-305.4392,77.83673,-13.8721895,16.419416,-11.67427,-6.9719124,-16.494139,-4.3605967,-13.762831,-3.6130192,-7.6983023,-13.04584,-4.3687224,-40.150574,-37.829823,-28.198835,-21.961475,-22.123636,-20.774294,-14.013805,-3.408226,-1.7517735,-9.388089,-15.689964,-18.954554,-20.011913,-18.67475,-16.434755,-11.893304,-11.180155,-13.670062,-16.095964,-18.64337,-20.479744,-20.831635,-19.871805,-17.306438,-14.863926,-14.993942,-15.603177,-16.12333,-18.07418,-20.425474,-21.688217,-21.174633,-20.218935,-20.439781,-21.921862,-22.03537,-22.627209,-23.776983,-25.018812,-25.026106,-24.007242,-23.885767,-24.344166,-24.51502,-24.590858,-25.220205,-24.96131,-24.525494,-24.02763,-24.28085,-24.694561,-25.273867,-25.92877,-25.467442,-24.911673,-24.749355,-26.076485,-26.837517,-26.590216,-25.284262,-24.360723,-24.659365,-25.369257,-26.30536,-24.54044,-24.097971,-25.1096,-26.894026,-26.576946,-25.709991,-26.679754,-27.682663,-27.218317,-26.577148,-26.371408,-27.069933,-27.552177,-27.284567,-27.179724,-27.053574,-27.136713,-27.44099,-28.036013,-28.213974,-28.083994,-27.238949,-26.343622,-26.548565,-28.027695,-29.16414,-30.517942,-31.70717,-33.372158,-34.649063,-35.22988,-35.146626,-34.69889,-34.355137,-34.250748,-33.91854,-33.501926,-33.334713,-32.543915,-31.67567,-31.026403,-31.428581,-31.882286,-32.549168,-33.41317,-34.569103,-35.71497,-36.440197,-36.767597,-37.52659,-38.545216,-39.509323,-40.0638,-40.122063,-40.55481,-40.925907,-41.733345,-42.125057,-42.100636,-42.320812,-42.812237,-43.105873,-43.481224,-43.97823,-484.44135,138.23518,3.1446161,28.454958,3.693181,1.4598253,10.1258,15.022448,-8.219375,-6.216367,-0.9912698,3.512431,-8.567336,-9.248375,-10.647836,-5.969816,-7.1787825,-4.305721,-8.069138,-8.503226
DF_E_2000160,0,-233.28847,74.48242,-11.756454,23.515198,-10.430335,-1.2506741,-15.27274,-14.015817,-9.044949,-8.556369,-9.24098,-4.1402025,-10.362961,-46.7769,-41.71079,-9.5016,-3.6483335,-5.4740624,-7.6794324,-6.486523,-2.896062,-2.093466,-4.721883,-8.281954,-9.1094055,-9.487891,-10.733458,-10.742297,-9.248814,-8.729553,-8.542515,-8.627202,-9.101206,-8.782101,-9.119165,-9.762468,-11.021626,-11.96372,-13.210802,-14.297153,-14.337036,-13.104614,-14.2971325,-16.173807,-17.410013,-18.323517,-17.700161,-18.555962,-18.112926,-17.579943,-18.101715,-18.885355,-19.874765,-20.088026,-19.304691,-19.270962,-19.079372,-18.639412,-18.429893,-17.96971,-18.213673,-17.987988,-18.094387,-18.688465,-19.232323,-18.712515,-19.493933,-19.685938,-18.544115,-18.437466,-18.592852,-18.911917,-18.508507,-18.550056,-18.136652,-18.561646,-19.662107,-19.851578,-19.123863,-19.456604,-19.376007,-19.528326,-20.314735,-19.44722,-20.499138,-20.860191,-21.107243,-21.003578,-21.162153,-21.917118,-22.278109,-21.259016,-21.268126,-21.632261,-21.839851,-22.631714,-23.107204,-22.557808,-21.736717,-21.818691,-21.75547,-22.122643,-22.253082,-21.652138,-22.195501,-22.262787,-22.788038,-22.80546,-22.39048,-22.763777,-23.23573,-23.611202,-24.122177,-24.655403,-25.14135,-26.14208,-26.614817,-27.65789,-28.059881,-28.652235,-28.78553,-29.566277,-30.823463,-31.644653,-31.478739,-31.950766,-32.1758,-31.821785,-32.342506,-32.57182,-32.631805,-32.642532,-33.289448,-34.061348,-33.993916,-33.780228,-34.228,-34.010605,-35.16217,-38.905033,-43.828125,-335.28873,141.3297,-15.214059,28.642212,-7.3749943,32.172226,-24.832638,20.940378,-16.506765,18.75694,-18.36607,11.371558,-21.34744,4.37706,-19.399168,-0.4238028,-17.462826,-2.9472291,-16.63398,-4.8834057
DF_E_2000162,0,-310.21915,81.9746,-19.975632,18.458338,-20.0667,-10.330398,-15.229609,-14.594426,-8.890042,-13.748444,-23.365173,-16.117655,-15.183606,-41.742535,-40.75851,-36.771236,-32.022423,-30.11127,-25.917515,-17.21836,-6.5427933,0.8743321,1.6478033,-4.2242227,-13.1361685,-19.2148,-20.379896,-18.490553,-15.047223,-12.774974,-12.166144,-11.943588,-11.016646,-12.199054,-16.449617,-20.832941,-23.48344,-23.717232,-22.077639,-20.124752,-19.13942,-19.169037,-18.477385,-19.12747,-18.387152,-18.744457,-19.169744,-19.313013,-19.132212,-19.684834,-20.76,-21.287302,-22.077261,-23.118927,-23.909273,-23.812798,-24.330269,-25.023733,-25.971394,-26.623543,-27.619816,-27.859848,-26.737991,-25.887064,-26.075891,-26.12281,-26.314735,-24.113148,-24.651703,-26.740593,-26.945759,-26.359137,-24.61519,-23.694868,-25.070646,-25.76291,-26.342716,-24.5174,-23.614937,-25.218843,-25.465666,-26.35772,-26.120134,-26.72263,-27.160774,-27.544302,-27.558437,-27.79231,-29.132109,-29.497334,-29.486185,-28.950212,-27.957146,-27.379248,-27.951006,-28.16703,-28.041737,-28.51578,-28.943329,-28.070936,-28.273272,-28.028643,-27.06311,-27.139877,-27.223461,-27.797413,-28.2928,-29.51062,-29.909075,-31.282227,-32.958904,-34.319927,-34.479847,-34.3901,-33.28145,-32.465244,-33.451267,-34.756943,-36.319836,-37.65898,-39.01221,-38.89184,-38.824,-38.608734,-38.626404,-40.04282,-40.930847,-41.55158,-41.719193,-41.244644,-40.86273,-41.203014,-41.89237,-42.299,-42.60444,-42.51764,-42.561565,-43.7054,-46.615536,-46.615536,-46.615536,-584.8431,247.9571,-58.217228,37.02536,-5.274723,30.137167,-12.294848,5.7579336,-10.312782,3.49403,-3.367435,-4.6523223,-13.603741,-13.435992,-11.308372,-6.600242,-5.452816,-23.039448,9.194115,-8.769864
DF_E_2000165,0,-215.40843,116.770615,-28.937553,37.958492,-22.335562,1.7268828,-16.751545,-11.312136,-9.549467,-2.5682197,-10.812363,-7.7143307,-8.538335,-31.448273,-29.595186,-18.326937,0.4996179,6.570143,1.7581722,-0.49356982,-3.4514296,-1.9473114,-4.984464,-5.424389,-3.860301,-2.5518384,-2.925287,-3.2850702,-4.7145424,-2.8843193,-1.1912079,-0.030016165,-1.9355439,-4.234483,-5.639024,-5.2326627,-6.170429,-7.759228,-10.859737,-7.799386,-8.214671,-8.576234,-9.641688,-10.111692,-10.043562,-11.015456,-11.919022,-12.26861,-11.517435,-11.787402,-14.296489,-14.604925,-13.662088,-14.015997,-14.80599,-14.664239,-14.728461,-15.089338,-15.9661665,-15.585232,-15.70633,-18.334538,-17.942171,-15.874666,-15.937931,-17.088255,-15.584917,-14.808555,-13.426159,-13.95201,-14.426595,-14.626971,-14.721281,-15.011443,-14.609679,-15.803975,-15.694763,-16.460249,-18.515886,-18.501472,-19.94607,-18.850458,-19.478735,-19.741066,-18.678562,-17.889633,-17.951227,-18.811373,-18.48625,-19.878458,-19.89333,-18.982517,-18.662634,-17.850262,-18.361166,-18.54172,-17.700132,-18.814371,-20.369232,-21.629078,-21.03752,-20.80873,-19.960732,-19.927364,-20.219744,-20.393457,-20.98981,-22.038801,-22.720327,-22.239178,-23.695044,-24.714968,-24.73931,-25.739042,-27.719326,-28.035072,-28.238306,-30.213217,-31.270823,-31.16838,-31.71621,-31.39996,-33.459816,-34.93191,-34.666534,-34.57646,-35.21414,-36.649765,-38.8721,-41.11839,-41.892025,-42.24322,-42.488983,-42.371086,-41.433083,-42.288055,-42.528873,-44.986485,-49.97705,-50.204597,-50.204597,-428.88217,306.3553,-68.58848,45.02521,1.0934405,28.807812,-12.614143,17.059496,-21.157022,20.27791,-13.11689,-2.5171125,1.1489978,-14.657897,-1.1071754,-18.664528,-4.4077187,-15.897524,-2.5541058,-9.880414
DF_E_2000177,0,-223.03186,69.74876,2.5699313,10.219759,3.773595,-7.5573215,-26.508112,-10.229462,-14.540774,-0.5585403,-7.2812796,-8.56723,-1.6006786,-36.849342,-30.2669,-17.763233,-11.638426,-9.55482,-8.740751,-5.761697,-1.7152388,0.5094952,-2.4027395,-6.344318,-7.1031275,-8.432611,-10.637516,-9.366057,-6.9258437,-6.247323,-5.4410563,-5.2041316,-6.235346,-8.289896,-10.724355,-11.655754,-10.341373,-9.040779,-8.895219,-8.18526,-8.529763,-10.898111,-12.925294,-15.002881,-15.9848585,-16.846256,-17.79348,-17.971659,-18.997879,-20.548584,-22.002028,-21.683262,-22.234453,-22.294607,-21.318151,-20.057615,-19.040056,-19.008484,-19.021152,-18.19637,-18.152899,-18.165766,-17.802004,-18.227531,-18.63387,-18.367527,-18.556787,-18.607254,-19.185095,-18.09578,-17.198818,-16.405392,-17.175781,-16.923702,-17.089993,-16.882214,-17.044825,-16.466288,-15.783921,-16.046091,-17.870035,-17.904478,-19.294668,-19.042843,-20.181473,-21.471676,-23.431875,-23.147638,-21.476988,-22.501446,-22.657692,-22.528128,-23.03466,-23.971865,-24.077177,-22.43251,-22.587946,-23.00933,-23.037733,-23.176352,-22.237162,-21.677685,-22.39287,-23.351185,-24.422426,-27.655106,-30.796083,-31.692478,-32.242477,-30.622736,-31.349596,-29.48401,-26.742556,-25.504868,-23.93189,-22.348667,-22.060574,-22.215689,-22.36409,-22.83424,-24.112637,-25.746916,-26.530111,-28.391218,-27.690136,-26.908203,-26.811455,-27.030752,-26.999397,-26.871798,-27.177406,-26.852968,-28.00556,-29.492533,-30.888273,-29.64309,-28.181326,-27.54963,-28.931011,-33.057495,-39.26275,-297.3321,103.60877,15.023325,47.850697,-19.516085,8.977979,-11.663978,37.194595,-15.010083,2.6414366,-11.303084,34.550034,-25.920267,-7.8111167,-26.896608,3.70207,-15.420614,-5.3701143,-17.014002,-9.094912
DF_E_2000179,0,-361.9622,65.36438,11.831128,22.420515,-4.9736013,6.808715,-4.383948,-6.6713,-2.5785491,-2.0939884,-1.3567333,-1.7074349,-2.6360345,-48.80184,-43.102562,-9.172505,-3.487147,-6.8286004,-12.876995,-16.393381,-16.9873,-18.961329,-21.879074,-22.369528,-21.789701,-22.229399,-23.890398,-23.88562,-22.170399,-22.492502,-22.602978,-21.372326,-20.05149,-20.73667,-21.96957,-22.992786,-23.640078,-25.602211,-26.496908,-26.579086,-26.003927,-27.13275,-28.625895,-29.422897,-30.057976,-31.420208,-30.198324,-30.185463,-30.145203,-30.285807,-29.95231,-28.99823,-28.983366,-30.449873,-32.24745,-31.478624,-31.251541,-31.868242,-32.049488,-31.14307,-32.004547,-32.322357,-32.452354,-31.777157,-32.24906,-31.992558,-31.50132,-31.645601,-31.443993,-31.236792,-32.73954,-32.32269,-32.057766,-33.81652,-33.952217,-32.781338,-32.59213,-33.18153,-34.831493,-34.605198,-34.943653,-35.406254,-35.421658,-35.27964,-36.137222,-35.658104,-34.506683,-34.736523,-34.09437,-33.869553,-34.731724,-34.492332,-34.681675,-34.17549,-34.32213,-34.909748,-34.61767,-34.781757,-34.14612,-35.04875,-35.549118,-35.41604,-34.89867,-34.4477,-32.63177,-32.020916,-32.250683,-33.142166,-33.974297,-34.706726,-34.762047,-34.804356,-34.987038,-35.754692,-36.101727,-35.943913,-35.94148,-36.16817,-36.610687,-36.52347,-37.18869,-37.5116,-38.339886,-39.045982,-39.62913,-40.50854,-41.501083,-41.66948,-41.350986,-40.912262,-40.834568,-40.991177,-40.848537,-41.24172,-41.082325,-40.92535,-40.87704,-41.64205,-42.136383,-43.50633,-48.025875,-501.27557,104.06268,-0.6645014,33.012535,11.266701,27.75438,-11.955501,19.426716,-13.653094,13.473181,-8.01925,6.896843,-13.2856,10.226235,-11.091735,2.366142,-14.433294,-1.9859716,-10.930015,1.7631798
DF_E_2000180,0,-228.48029,73.21204,7.265563,39.572136,5.247966,-0.0934527,-13.986391,-15.166872,-8.43795,-3.523336,-17.233467,-2.2391725,-17.362484,-39.1068,-29.906363,1.589883,4.0156956,-4.609222,0.28801283,1.67393,-3.6585524,-3.7853196,-3.0560243,-5.510475,-7.099596,-4.892294,-3.6149344,-3.2947435,-1.6387706,-2.0205698,-4.569828,-5.3998694,-7.1151576,-8.414363,-10.082632,-12.351612,-14.6516905,-15.609008,-15.741291,-18.196547,-20.16204,-21.474287,-19.866442,-16.923794,-15.67769,-16.098024,-16.187834,-16.994099,-19.197462,-21.703169,-22.888105,-23.700584,-25.249325,-24.984068,-23.334946,-22.953915,-22.806442,-22.640825,-23.244387,-24.744745,-24.795765,-23.94314,-22.095772,-20.533302,-19.689104,-18.651106,-18.155764,-18.803291,-19.348211,-20.746136,-21.010185,-19.560862,-16.823633,-16.351025,-17.962336,-19.680998,-22.748592,-20.212244,-17.179945,-17.193233,-18.901104,-23.262964,-22.71256,-18.285692,-18.145525,-20.18025,-24.157118,-22.882797,-20.145672,-18.761246,-20.352304,-20.58068,-19.042778,-18.154636,-20.993969,-25.098625,-24.651337,-23.950129,-24.754593,-25.068287,-21.376408,-21.104786,-21.93072,-18.585367,-16.781267,-19.162731,-18.330011,-17.076097,-21.173746,-22.53762,-22.472599,-26.477932,-25.58948,-25.891865,-29.477612,-28.725582,-31.038754,-29.233679,-29.349115,-28.99529,-29.344048,-29.480291,-27.951723,-28.475374,-27.518976,-27.722332,-27.971312,-28.729015,-28.62411,-29.297522,-30.026968,-29.422062,-30.081064,-29.496613,-30.595848,-32.32746,-33.050236,-33.19792,-33.392197,-35.56321,-44.223106,-310.18695,127.04443,-14.115372,36.72089,-18.878231,53.784935,-9.76661,18.84625,-9.847236,40.91357,-10.621128,9.805743,-20.525234,13.819861,-18.074863,7.3953743,-29.950191,-2.466287,-22.418676,5.650049
DF_E_2000182,0,-174.44907,136.94928,-7.0233192,28.998936,-17.463415,-0.033850543,-7.386242,-11.101501,-28.821936,1.4963396,-11.428925,3.0707676,1.303194,-35.953648,-24.502394,8.258435,19.97838,12.542547,-1.6017329,3.4773204,10.917616,7.613252,-0.048438683,1.2959878,5.028117,5.6536775,2.7902281,2.8698378,5.1373544,5.1098585,4.312878,4.8257103,6.9029746,6.005478,4.3847966,4.0549097,2.9665549,1.8878119,0.07186485,-1.7603863,-4.5425673,-5.387922,-7.088129,-9.411284,-11.463161,-10.972024,-8.99625,-8.36991,-10.058646,-10.127892,-8.780872,-6.76193,-7.3273034,-8.5231695,-7.0752225,-6.14434,-7.4311647,-9.048472,-8.903931,-9.577984,-10.790473,-11.308245,-8.947714,-9.289619,-10.538656,-10.786414,-11.511544,-11.715882,-11.802917,-11.596488,-13.523406,-14.3907585,-16.912394,-19.701307,-19.9357,-19.993591,-20.057188,-18.595707,-17.984575,-17.279818,-16.296652,-16.327936,-17.861193,-20.365602,-20.86732,-20.044605,-18.498613,-15.880503,-13.826874,-14.6010685,-15.842828,-18.013422,-20.330698,-19.936502,-19.931961,-20.643509,-19.39213,-18.644089,-18.475077,-17.387877,-15.371794,-13.225393,-11.973581,-12.753194,-15.521164,-19.534685,-22.362177,-25.351461,-29.43967,-31.16201,-31.722525,-32.011127,-30.067186,-29.626297,-30.008839,-28.787607,-26.142208,-26.168648,-27.571728,-28.242487,-26.55276,-25.898382,-27.675817,-27.720654,-27.579538,-29.993372,-32.919636,-32.099567,-32.99008,-34.26398,-33.857346,-35.373768,-38.394344,-37.191036,-37.380127,-39.870296,-40.13212,-42.529716,-43.36406,-43.619553,-43.61204,-301.27313,204.56448,1.9389735,49.629654,-3.5996335,23.4564,26.395794,1.1197896,-23.42861,-12.1955385,13.668604,-1.7590485,-10.295503,-19.284897,4.1046,3.5477412,0.34464452,-24.872358,-17.35111,-10.269443
DF_E_2000183,0,-234.34917,77.00601,-29.680998,5.7386384,-19.676373,-5.424989,-20.850147,-4.513403,-15.451149,-10.721615,-23.370564,-10.780022,-17.93482,-46.25872,-46.10766,-24.461096,-18.783384,-20.162306,-19.594082,-13.982199,-4.384212,2.1763515,2.3218825,-2.846297,-8.706919,-13.902917,-14.761855,-13.015871,-11.254589,-10.183653,-8.321698,-6.990025,-7.777791,-9.8877945,-11.616396,-13.235589,-15.639741,-17.372366,-15.984458,-12.993853,-11.987538,-11.710042,-12.143638,-12.138079,-12.168694,-12.360117,-12.533307,-12.530722,-11.583702,-11.751065,-12.570717,-12.639264,-13.311904,-15.204488,-16.45351,-17.224178,-16.001785,-14.648889,-14.667422,-15.3300295,-16.463123,-17.462505,-18.187109,-18.740591,-18.004333,-15.967214,-16.315063,-17.55544,-17.884651,-18.082817,-17.903248,-18.003004,-17.466763,-17.48337,-17.464106,-17.13899,-16.474667,-17.196218,-18.135225,-16.917776,-16.454819,-17.499681,-18.423365,-18.791931,-18.463501,-18.973858,-19.725208,-20.827705,-22.256964,-21.373413,-20.79376,-22.225487,-23.417948,-21.704733,-20.989607,-22.734533,-23.294218,-22.747763,-23.191114,-23.917757,-23.68331,-23.837654,-22.991585,-23.034798,-23.594893,-23.056787,-24.11636,-25.575222,-25.859613,-26.86421,-27.699892,-28.246382,-27.72479,-26.504787,-25.431187,-25.238045,-26.276628,-26.710188,-27.692566,-28.471592,-29.919453,-30.276867,-30.413548,-30.019289,-30.113619,-30.83937,-31.967274,-31.99626,-31.880878,-31.557522,-31.771276,-31.827307,-32.683617,-33.021893,-33.069805,-33.526245,-34.185986,-37.64571,-47.52994,-47.589653,-47.572456,-369.50238,186.87079,-53.821644,73.36157,-59.861267,49.117317,-51.174267,30.386667,-31.684847,8.460272,-13.932307,-3.6372538,-8.9579,-23.47487,2.5817804,-19.34796,5.8549085,-25.587284,9.237041,-15.75417
DF_E_2000193,0,-314.4417,91.9928,11.773695,-6.0257907,-8.717787,7.169202,-10.365308,-6.690186,-14.406583,-2.2306123,4.7223105,-4.1977124,-3.9905286,-34.33826,-30.36399,-23.05439,-15.41503,-6.791274,-5.4672484,-11.690647,-16.791285,-16.658554,-12.272745,-10.834923,-14.055694,-18.145222,-19.500368,-16.843441,-14.08811,-13.834523,-15.785049,-17.127777,-14.865874,-12.24372,-12.9431505,-14.333446,-14.349007,-14.018256,-14.5380335,-15.738282,-17.61464,-17.864681,-18.526896,-21.33608,-22.803179,-23.839228,-25.254297,-25.10917,-23.018496,-21.794952,-20.570898,-20.241793,-21.177914,-20.785376,-19.753359,-20.360767,-21.923372,-22.751204,-23.037897,-23.798508,-22.096115,-21.666874,-21.905542,-22.417084,-24.139534,-23.66677,-23.15978,-22.687153,-24.753199,-25.338127,-23.419603,-24.961586,-27.207659,-27.881866,-29.796526,-30.315325,-31.85815,-33.2335,-33.62564,-33.64558,-32.788795,-32.8782,-32.93017,-31.91813,-33.884197,-35.38889,-36.13363,-35.80539,-33.893887,-32.58689,-31.501152,-30.336142,-30.266235,-30.4074,-31.976784,-34.347103,-36.247547,-36.51403,-36.33588,-36.427734,-37.600647,-38.063774,-39.585712,-39.193504,-37.54731,-35.53087,-34.29083,-34.247974,-34.611885,-34.10875,-34.755726,-35.421597,-35.5695,-35.01799,-33.817146,-32.793095,-32.227135,-32.548542,-33.59639,-34.52374,-35.440025,-36.33903,-36.81735,-36.67501,-35.47823,-35.177555,-34.626617,-34.974754,-35.95112,-37.235832,-38.474056,-38.81672,-39.628788,-39.251507,-38.99061,-38.599087,-39.05438,-38.70103,-39.22226,-41.178387,-43.82241,-548.0847,154.69754,15.326667,79.81091,-4.449487,8.85277,-12.26927,12.590478,-14.801739,9.525097,-34.65433,17.9479,-12.050265,9.948472,8.789228,-4.3587537,-24.957403,-8.208272,-2.7132442,0.3561506
DF_E_2000199,0,-254.56224,106.33001,-15.850305,25.601158,-5.4030986,3.1277082,-5.1684675,-13.056257,-20.894543,1.3151069,-13.042039,-1.9666398,-18.008516,-42.50298,-37.548897,-5.428671,4.98846,0.49379668,-8.703796,-6.4656777,-1.1105468,-2.0247135,-6.718661,-7.7459807,-5.8267093,-4.7039733,-5.7125764,-5.908896,-6.232207,-6.098355,-6.8212695,-8.062744,-9.886425,-11.493338,-11.489606,-12.601077,-14.42436,-14.703507,-13.629849,-13.337691,-14.856311,-15.959804,-14.35051,-13.48613,-15.615897,-18.070524,-18.874788,-18.08847,-18.411495,-19.154799,-19.899649,-19.974619,-19.033928,-18.6602,-18.44811,-19.086096,-18.096703,-17.374104,-17.164028,-16.703356,-16.304203,-16.567934,-16.584251,-16.235033,-15.96182,-17.094677,-17.51159,-16.560072,-17.428675,-18.961637,-18.163948,-19.053656,-20.468044,-20.751795,-22.437605,-22.669083,-22.257622,-21.612906,-21.635979,-22.509289,-23.192312,-24.272686,-24.200891,-24.887844,-25.058449,-25.573698,-25.658443,-24.446953,-22.713943,-21.730213,-20.416285,-20.72761,-21.272303,-22.801632,-22.950708,-23.58447,-23.421946,-23.651741,-24.01128,-24.35402,-24.990595,-25.675919,-26.199537,-25.797867,-25.331087,-25.805464,-25.980097,-27.126556,-27.884754,-29.076496,-30.763376,-32.217148,-33.20585,-33.51224,-33.862236,-34.33897,-34.05239,-33.82599,-33.84867,-34.042297,-34.69607,-35.489254,-35.661007,-36.799477,-37.488747,-38.25747,-38.631855,-38.297512,-37.914944,-36.90543,-35.577896,-34.06952,-33.314323,-32.992954,-33.11948,-33.85432,-35.031067,-39.177364,-55.99686,-57.261425,-57.261425,-410.49106,201.85146,-27.07451,65.37408,-50.444263,76.424515,-45.623817,43.84198,-35.800858,14.473169,-3.1959236,-1.7503753,4.334215,-5.420151,12.324608,-22.04304,2.4515996,-26.719189,5.148692,-19.618204
